message_id,timestamp,sender_id,text,emotion,aggression
306,2025-05-19T13:40:00+09:00,User_C,4조애들꺼 DW_AC sem 찍고올게요,긍정,0
307,2025-05-19T13:40:00+09:00,User_A,sem 찍은것도,부정,0
308,2025-05-19T13:41:00+09:00,User_A,서로 공유 하는건가요?,긍정,0
309,2025-05-19T13:41:00+09:00,User_C,절대안하죠,부정,0
310,2025-05-19T13:41:00+09:00,User_C,ㅋㅋㅋ,부정,0
311,2025-05-19T13:41:00+09:00,User_A,역시,긍정,0
312,2025-05-19T13:41:00+09:00,User_A,굿,긍정,0
313,2025-05-19T13:41:00+09:00,User_A,좋습니다,긍정,0
314,2025-05-19T13:41:00+09:00,User_C,아까 몰래 잘라왔어요,긍정,0
315,2025-05-19T13:41:00+09:00,User_C,쟤네꺼 ㅋㅋ,부정,0
316,2025-05-19T13:41:00+09:00,User_A,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정,0
317,2025-05-19T13:41:00+09:00,User_A,아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
318,2025-05-19T13:41:00+09:00,User_A,좋습니다,긍정,0
319,2025-05-19T13:59:00+09:00,User_A,수고하였습니다,긍정,0
320,2025-05-19T14:00:00+09:00,User_C,넵 과방에 있을게요,긍정,0
321,2025-05-19T14:00:00+09:00,User_A,네 저도 남은 과제만 금방 하고 넘어가겠습니다.,긍정,0
322,2025-05-19T14:23:00+09:00,User_D,저도 수업 끝나는대로 바로 가겠습니다~~,긍정,0
323,2025-05-19T14:29:00+09:00,User_B,물-속도 1,부정,0
324,2025-05-19T14:30:00+09:00,User_B,물-속도 15,부정,0
325,2025-05-19T14:30:00+09:00,User_B,여기부터는 4조사진 입니다,긍정,0
326,2025-05-19T14:31:00+09:00,User_B,물-속도 30,부정,0
327,2025-05-19T14:31:00+09:00,User_B,아세톤 + 물-30,부정,0
328,2025-05-19T14:31:00+09:00,User_B,아세톤 + 물-속도 1,긍정,0
329,2025-05-19T14:31:00+09:00,User_B,아세톤 + 물-속도 5,긍정,0
330,2025-05-19T14:32:00+09:00,User_B,아세톤 + 물-속도 15,부정,0
331,2025-05-19T15:06:00+09:00,User_D,[이메일],긍정,0
332,2025-05-19T15:06:00+09:00,User_C,[이메일],긍정,0
333,2025-05-19T15:06:00+09:00,User_B,[이메일],긍정,0
334,2025-05-19T16:09:00+09:00,User_C,4조 아이디어 애들이 낸거래요,긍정,0
335,2025-05-19T16:26:00+09:00,User_C,DW:AC = 50:50,긍정,0
336,2025-05-19T16:32:00+09:00,User_C,DW:AC = 50:50,긍정,0
337,2025-05-19T16:32:00+09:00,User_A,| 조건    | 장축 (μm) | 단축 (μm) | 넓이 (mm²) |,긍정,0
338,2025-05-19T18:10:00+09:00,User_A,User_B언니,긍정,0
339,2025-05-19T18:11:00+09:00,User_A,우리 사진 아까 다시 짞은거,긍정,0
340,2025-05-19T18:11:00+09:00,User_A,다시 보내줘,부정,0
341,2025-05-19T18:33:00+09:00,User_C,전체그래프 확대본,긍정,0
342,2025-05-19T18:39:00+09:00,User_B,자 사진,긍정,0
343,2025-05-19T18:41:00+09:00,User_B,IPA 100 속도 30,부정,0
344,2025-05-19T18:41:00+09:00,User_B,IPA 100 속도 15,긍정,0
345,2025-05-19T18:41:00+09:00,User_B,IPA 100 속도 5,긍정,0
346,2025-05-19T18:41:00+09:00,User_B,IPA 100 속도 1,긍정,0
347,2025-05-19T18:42:00+09:00,User_B,IPA+물 속도 30,긍정,0
348,2025-05-19T18:42:00+09:00,User_B,IPA+물 속도 15,긍정,0
349,2025-05-19T18:42:00+09:00,User_B,IPA+물 속도 5,긍정,0
350,2025-05-19T18:42:00+09:00,User_B,IPA+물 속도 1,긍정,0
351,2025-05-19T18:43:00+09:00,User_B,IPA+아세톤 속도 30,긍정,0
352,2025-05-19T18:43:00+09:00,User_B,IPA+아세톤 속도 15,긍정,0
353,2025-05-19T18:43:00+09:00,User_B,IPA+아세톤 속도 5,긍정,0
354,2025-05-19T18:43:00+09:00,User_B,IPA + 아세톤 속도 1,긍정,0
355,2025-05-19T18:48:00+09:00,User_C,확대본,긍정,0
356,2025-05-19T18:54:00+09:00,User_A,오 좋아여,긍정,0
357,2025-05-19T21:22:00+09:00,User_A,혹시 이 자료는 IPA 밖에 없는 걸까여?,부정,0
358,2025-05-19T21:23:00+09:00,User_C,네 일단 얘가 그나마 원형이어서 만들아봤어요,긍정,0
359,2025-05-19T21:23:00+09:00,User_C,딴것들도 만들까요?,긍정,1
360,2025-05-19T21:23:00+09:00,User_A,아 혹시 가능할까요?,긍정,0
361,2025-05-19T21:23:00+09:00,User_C,얼마나 찌그러졌나를 보려고한건데,긍정,0
362,2025-05-19T21:23:00+09:00,User_A,아아,부정,0
363,2025-05-19T21:23:00+09:00,User_A,이게 직경 크기,긍정,0
364,2025-05-19T21:23:00+09:00,User_C,네네,긍정,0
365,2025-05-19T21:23:00+09:00,User_A,비교도 가능하길래,긍정,0
366,2025-05-19T21:23:00+09:00,User_C,맞아요,긍정,0
367,2025-05-19T21:23:00+09:00,User_C,아,부정,0
368,2025-05-19T21:24:00+09:00,User_C,그럼 직경크기로만,긍정,0
369,2025-05-19T21:24:00+09:00,User_C,싹다 모아서 하나만들까요?,긍정,0
370,2025-05-19T21:24:00+09:00,User_A,네네 좋아요,긍정,0
371,2025-05-19T21:24:00+09:00,User_C,네네 집가서 해볼게요,긍정,0
372,2025-05-19T21:24:00+09:00,User_A,그 각 용매마다,부정,0
373,2025-05-19T21:24:00+09:00,User_A,있으면 좋을거 같아요,긍정,0
374,2025-05-19T21:24:00+09:00,User_A,네 천천히 해주세요,긍정,0
375,2025-05-19T21:24:00+09:00,User_A,감사합니다,긍정,0
376,2025-05-19T21:24:00+09:00,User_C,넵,긍정,0
377,2025-05-19T21:24:00+09:00,User_C,고생하십니당,긍정,0
378,2025-05-19T21:25:00+09:00,User_A,아닙니당~~~,긍정,0
379,2025-05-19T21:27:00+09:00,User_C,얘네가 그 반지름 장축단축,긍정,0
380,2025-05-19T21:27:00+09:00,User_C,나눠서 한거긴해요,긍정,0
381,2025-05-19T21:27:00+09:00,User_C,아예 장단축 평균으로 할까요?,부정,1
382,2025-05-19T21:27:00+09:00,User_A,아아아 네 평균도 혹시 하나 해주실수 있나요,긍정,1
383,2025-05-19T21:28:00+09:00,User_C,네네 느낌왔어요 ㅋㅋ해볼게요,긍정,0
384,2025-05-19T21:28:00+09:00,User_A,감사합니당,긍정,0
385,2025-05-19T22:17:00+09:00,User_C,이런느낌이요?,부정,0
386,2025-05-19T22:18:00+09:00,User_A,오잉,긍정,0
387,2025-05-19T22:18:00+09:00,User_A,ipa만 감소이고,부정,0
388,2025-05-19T22:18:00+09:00,User_A,나머지는,긍정,0
389,2025-05-19T22:19:00+09:00,User_C,말이안되요 저거,부정,0
390,2025-05-19T22:19:00+09:00,User_C,ㅋㅋㅋㅋㅋ,부정,0
391,2025-05-19T22:19:00+09:00,User_A,ㅋㅋㅋㅋㅋㅋ,부정,0
392,2025-05-19T22:19:00+09:00,User_A,아 근데 섬유가,긍정,0
393,2025-05-19T22:19:00+09:00,User_A,좀 8자 형태라서,긍정,0
394,2025-05-19T22:19:00+09:00,User_C,제말이 그말이에요,긍정,0
395,2025-05-19T22:19:00+09:00,User_A,애매하긴 해요,부정,0
396,2025-05-19T22:19:00+09:00,User_C,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
397,2025-05-19T22:19:00+09:00,User_C,장축단축평균내도,긍정,0
398,2025-05-19T22:19:00+09:00,User_C,변수가 워낙많아서,부정,0
399,2025-05-19T22:19:00+09:00,User_A,아니면 그냥 이거 넣어도,긍정,0
400,2025-05-19T22:19:00+09:00,User_A,섬유가 안 둥그러서 이상하다고 하고,부정,0
401,2025-05-19T22:19:00+09:00,User_A,넘어가야 될듯요..,긍정,0
402,2025-05-19T22:19:00+09:00,User_A,일단,부정,0
403,2025-05-19T22:19:00+09:00,User_A,감사해요,긍정,0
404,2025-05-19T22:20:00+09:00,User_C,ㅋㅋㅋ네 더필요한거 있으면 말씀해주세용,긍정,0
405,2025-05-19T22:20:00+09:00,User_A,네네네,긍정,0
406,2025-05-19T22:20:00+09:00,User_C,집컴이 그래프 그리긴 빨라서,긍정,0
407,2025-05-19T22:20:00+09:00,User_C,넵,긍정,0
408,2025-05-19T22:20:00+09:00,User_A,우와 집에 컴뷰터,긍정,0
409,2025-05-19T22:20:00+09:00,User_A,부자다,긍정,0
410,2025-05-19T22:21:00+09:00,User_C,맞..죠? ㅋㅋ,긍정,0
411,2025-05-19T22:22:00+09:00,User_A,부자 맞다는거에요?,긍정,0
412,2025-05-19T22:22:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정,0
413,2025-05-19T22:22:00+09:00,User_C,겠냐구여 ㅋㅋㅋ,부정,1
414,2025-05-19T22:23:00+09:00,User_C,지금 두분계속하고계신건가요?,부정,0
415,2025-05-19T22:35:00+09:00,User_A,지금,긍정,0
416,2025-05-19T22:35:00+09:00,User_A,가려고요,긍정,0
417,2025-05-19T22:35:00+09:00,User_A,집 가서 더 하기로 햤어요,긍정,1
418,2025-05-19T22:44:00+09:00,User_C,이모티콘 많이 하셨네여 고생하셨습니당..,긍정,0
419,2025-05-20T10:10:00+09:00,User_B,이모티콘 다들 고생많으셨습니다..,긍정,0
420,2025-05-20T11:55:00+09:00,User_C,뒷부분 배치만 좀 생각해쥬세영,부정,0
421,2025-05-20T11:55:00+09:00,User_C,제가 집가서 해볼게요,긍정,0
422,2025-05-20T17:35:00+09:00,User_C,Young's modulus 구했어요,긍정,0
423,2025-05-20T17:36:00+09:00,User_B,넵 감사합니다,긍정,0
424,2025-05-20T17:59:00+09:00,User_A,우와 감사합니다,긍정,0
425,2025-05-20T18:14:00+09:00,User_D,감사합니다,긍정,0
426,2025-05-20T18:43:00+09:00,User_A,지금 다들 확인 한번만 해보세요,긍정,0
427,2025-05-20T18:43:00+09:00,User_A,나는 왜 잘만 됨,긍정,0
428,2025-05-20T18:43:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋ,부정,0
429,2025-05-20T18:43:00+09:00,User_D,안돼유,부정,0
430,2025-05-20T18:43:00+09:00,User_D,티비,긍정,0
431,2025-05-20T18:44:00+09:00,User_C,이제슬슬 ppt추출카드를 빼실때가..,긍정,0
432,2025-05-20T18:44:00+09:00,User_C,ㅋㅋ,부정,0
433,2025-05-20T18:44:00+09:00,User_A,에?,부정,0
434,2025-05-20T18:44:00+09:00,User_A,아,부정,0
435,2025-05-20T18:44:00+09:00,User_A,잠시만요,긍정,0
436,2025-05-20T18:44:00+09:00,User_A,ㄱ럼 이거 다시 만들어서,긍정,0
437,2025-05-20T18:44:00+09:00,User_A,다시 피피티 공유 해볼게요,긍정,0
438,2025-05-20T18:45:00+09:00,User_C,네 감사합니당,긍정,0
439,2025-05-20T18:51:00+09:00,User_A,우선 일단,긍정,0
440,2025-05-20T18:51:00+09:00,User_A,한번 피피티 중간 보낼게요,긍정,0
441,2025-05-20T18:51:00+09:00,User_A,이거 다시 공유 할게요,긍정,0
442,2025-05-20T18:51:00+09:00,User_B,넵 감사합니당,긍정,0
443,2025-05-20T18:54:00+09:00,User_A,dkdh,부정,0
444,2025-05-20T18:54:00+09:00,User_A,아ㅗ,부정,0
445,2025-05-20T18:54:00+09:00,User_A,저,부정,0
446,2025-05-20T18:55:00+09:00,User_A,글씨체 적용 안된다고,부정,0
447,2025-05-20T18:55:00+09:00,User_A,공유 안된대요,부정,0
448,2025-05-20T18:55:00+09:00,User_A,띠봉,부정,1
449,2025-05-20T18:55:00+09:00,User_B,지금,긍정,0
450,2025-05-20T18:55:00+09:00,User_A,저거,부정,0
451,2025-05-20T18:55:00+09:00,User_B,미리캔버스로 다 옮겨야 하나?,부정,0
452,2025-05-20T18:55:00+09:00,User_A,이걸로,긍정,0
453,2025-05-20T18:55:00+09:00,User_A,누가,부정,0
454,2025-05-20T18:55:00+09:00,User_A,공유하기 해줘,긍정,0
455,2025-05-20T18:55:00+09:00,User_A,나 말고,긍정,0
456,2025-05-20T18:55:00+09:00,User_A,다른사람은 될걸,부정,0
457,2025-05-20T18:55:00+09:00,User_B,아,부정,0
458,2025-05-20T18:55:00+09:00,User_B,내가 한번 해볼게,긍정,0
459,2025-05-20T18:55:00+09:00,User_A,웅,긍정,0
460,2025-05-20T18:55:00+09:00,User_A,아님 User_C님,긍정,0
461,2025-05-20T18:55:00+09:00,User_A,뒷부분,부정,0
462,2025-05-20T18:56:00+09:00,User_B,엉,부정,0
463,2025-05-20T18:56:00+09:00,User_A,파워포인트에서 열고 싶으시면,긍정,0
464,2025-05-20T18:56:00+09:00,User_A,공유하기 하기면,긍정,0
465,2025-05-20T18:56:00+09:00,User_A,하시면 되는데,긍정,0
466,2025-05-20T18:56:00+09:00,User_A,카톡을 안읽으시네,부정,0
467,2025-05-20T18:56:00+09:00,User_C,저 지금,긍정,0
468,2025-05-20T18:56:00+09:00,User_C,저녁먹고있어서,긍정,0
469,2025-05-20T18:56:00+09:00,User_C,.. 죄송해요,부정,0
470,2025-05-20T18:56:00+09:00,User_B,제가 한번 해서,긍정,0
471,2025-05-20T18:56:00+09:00,User_B,메일로 보내볼게요,긍정,0
472,2025-05-20T18:57:00+09:00,User_A,아 ㅋㅋㅋ 괜찮아용,긍정,0
473,2025-05-20T18:57:00+09:00,User_A,웅 언니가 해줘잉,긍정,0
474,2025-05-20T18:57:00+09:00,User_B,근데,긍정,0
475,2025-05-20T18:57:00+09:00,User_B,공유하기 버튼이,긍정,0
476,2025-05-20T18:57:00+09:00,User_B,어디있지??,부정,0
477,2025-05-20T18:57:00+09:00,User_A,이거,긍정,0
478,2025-05-20T18:57:00+09:00,User_A,오른쪾 위에,긍정,1
479,2025-05-20T18:57:00+09:00,User_A,있을거야,긍정,0
480,2025-05-20T19:01:00+09:00,User_B,sk,부정,0
481,2025-05-20T19:01:00+09:00,User_B,나,긍정,0
482,2025-05-20T19:01:00+09:00,User_B,그런 버튼이 아예없어,부정,0
483,2025-05-20T19:01:00+09:00,User_A,에?,부정,0
484,2025-05-20T19:01:00+09:00,User_A,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정,0
485,2025-05-20T19:01:00+09:00,User_A,일ㄴ,부정,0
486,2025-05-20T19:01:00+09:00,User_B,근데 저번에 종설할때도 내 화면 이렇게 떠서,긍정,0
487,2025-05-20T19:01:00+09:00,User_A,잠시만,부정,0
488,2025-05-20T19:01:00+09:00,User_B,공유하기 못한걸로 기억한다,부정,0
489,2025-05-20T19:01:00+09:00,User_D,내가,긍정,0
490,2025-05-20T19:02:00+09:00,User_D,하겠소,긍정,0
491,2025-05-20T19:02:00+09:00,User_B,아,부정,0
492,2025-05-20T19:02:00+09:00,User_B,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정,0
493,2025-05-20T19:02:00+09:00,User_D,우핳,긍정,1
494,2025-05-20T19:02:00+09:00,User_B,진짜,긍정,0
495,2025-05-20T19:02:00+09:00,User_B,개웃기다,부정,0
496,2025-05-20T19:02:00+09:00,User_B,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
497,2025-05-20T19:02:00+09:00,User_A,아 웃김,긍정,0
498,2025-05-20T19:02:00+09:00,User_B,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
499,2025-05-20T19:02:00+09:00,User_A,언니 링크로 복붙 부탁해요~,긍정,0
500,2025-05-20T19:09:00+09:00,User_B,언니 했어?,긍정,0
501,2025-05-20T19:09:00+09:00,User_B,나 하는 방법 찾았는데,긍정,0
502,2025-05-20T19:09:00+09:00,User_B,그냥 내가 보낼까?,긍정,0
503,2025-05-20T19:10:00+09:00,User_A,헉,부정,0
504,2025-05-20T19:10:00+09:00,User_A,웅,긍정,0
505,2025-05-20T19:10:00+09:00,User_A,해줘,긍정,0
506,2025-05-20T19:10:00+09:00,User_A,나 안돼,부정,0
507,2025-05-20T19:10:00+09:00,User_B,User_A,긍정,0
508,2025-05-20T19:10:00+09:00,User_B,너 네이버 아이디 있오?,긍정,0
509,2025-05-20T19:10:00+09:00,User_A,[이메일],긍정,0
510,2025-05-20T19:10:00+09:00,User_A,요기,긍정,0
511,2025-05-20T19:11:00+09:00,User_B,지금 보냈는데,긍정,0
512,2025-05-20T19:11:00+09:00,User_B,되는지 한번 봐주세요~,긍정,0
513,2025-05-20T19:12:00+09:00,User_B,앗,긍정,0
514,2025-05-20T19:12:00+09:00,User_B,잠깐만,부정,0
515,2025-05-20T19:12:00+09:00,User_B,다시 보낼게,긍정,0
516,2025-05-20T19:12:00+09:00,User_D,웅,긍정,0
517,2025-05-20T19:13:00+09:00,User_D,나도 근데 해보긴,긍정,0
518,2025-05-20T19:13:00+09:00,User_D,했어,긍정,0
519,2025-05-20T19:13:00+09:00,User_D,보내보긴,긍정,0
520,2025-05-20T19:13:00+09:00,User_D,했어,긍정,0
521,2025-05-20T19:13:00+09:00,User_B,아 그래??,긍정,0
522,2025-05-20T19:13:00+09:00,User_D,방금,긍정,0
523,2025-05-20T19:13:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
524,2025-05-20T19:13:00+09:00,User_B,근데 왜 나 메일이 안오지?,부정,0
525,2025-05-20T19:13:00+09:00,User_D,갔어??,부정,0
526,2025-05-20T19:13:00+09:00,User_B,메일이 안왔오 ㅠㅠ,부정,0
527,2025-05-20T19:14:00+09:00,User_D,User_B이가 해볼랭??,긍정,0
528,2025-05-20T19:15:00+09:00,User_B,옙,긍정,0
529,2025-05-20T19:15:00+09:00,User_D,[링크],긍정,0
530,2025-05-20T19:15:00+09:00,User_D,아니면 링크 복붙,부정,0
531,2025-05-20T19:15:00+09:00,User_A,오,긍정,0
532,2025-05-20T19:15:00+09:00,User_A,도니당,긍정,0
533,2025-05-20T19:15:00+09:00,User_A,된당,긍정,1
534,2025-05-20T19:15:00+09:00,User_D,휴,부정,0
535,2025-05-20T19:15:00+09:00,User_A,굿굿굿,긍정,0
536,2025-05-20T19:15:00+09:00,User_A,망할 맥북,부정,1
537,2025-05-20T19:15:00+09:00,User_A,글시체 지원 안되는게 치사ㅃㅇ,부정,1
538,2025-05-20T19:15:00+09:00,User_B,오 된다,긍정,0
539,2025-05-20T19:16:00+09:00,User_B,톡게시판 '공지': [링크],긍정,0
540,2025-05-20T20:22:00+09:00,User_C,이모티콘 복귀완료여,긍정,0
541,2025-05-20T21:02:00+09:00,User_A,저는 조금만 있다가 들어갈게요,긍정,0
542,2025-05-20T21:47:00+09:00,User_C,지금 제목이 안보이는거같은데,부정,0
543,2025-05-20T21:47:00+09:00,User_C,이렇게 바꿔서 무슨얘기하려는지 보여주는건 어떨까요?,긍정,0
544,2025-05-20T21:47:00+09:00,User_B,오 좋은것 같아요!,긍정,0
545,2025-05-20T21:48:00+09:00,User_C,글씨가 너무작아서..,부정,0
546,2025-05-20T21:48:00+09:00,User_B,그리고 저희 가설이 방사 속도가 빠를 수록 -> 가장 높은 인장강도 -> 섬유구조 치밀 이 맞나요?,부정,0
547,2025-05-20T21:50:00+09:00,User_C,음 그런거같아요,긍정,0
548,2025-05-20T21:51:00+09:00,User_B,이 ipa 100%그래프,긍정,0
549,2025-05-20T21:51:00+09:00,User_B,는 그렇게 나오는데,긍정,0
550,2025-05-20T21:51:00+09:00,User_C,나머진 아마 다 개판으로 나올거에요,긍정,1
551,2025-05-20T21:51:00+09:00,User_B,이 그래프만 해도,긍정,0
552,2025-05-20T21:51:00+09:00,User_B,헉...,부정,0
553,2025-05-20T21:51:00+09:00,User_B,그럼 어떡하죠?,부정,0
554,2025-05-20T21:51:00+09:00,User_B,결과를 통일할까요 아니면,부정,0
555,2025-05-20T21:51:00+09:00,User_C,그래서 확실한 IPA를 기존으로 잡고,긍정,0
556,2025-05-20T21:51:00+09:00,User_B,그냥 그래프 해석 그려져 있는대로 하는게 좋을까요?,부정,0
557,2025-05-20T21:51:00+09:00,User_C,일단은 저희는 그래프 해석으로 밀고가고,긍정,0
558,2025-05-20T21:52:00+09:00,User_C,왜 틀어졌는지를 분석하는쪽이,부정,0
559,2025-05-20T21:52:00+09:00,User_C,맞을거같아요 핑계댈건 많아서 ㅋㅋ,긍정,1
560,2025-05-20T21:52:00+09:00,User_A,가설은 가설대로 가고,긍정,0
561,2025-05-20T21:52:00+09:00,User_A,네네 이게 좋을거 같습니다,긍정,0
562,2025-05-20T21:52:00+09:00,User_B,넵 알겠습니다,긍정,0
563,2025-05-20T21:53:00+09:00,User_C,이런느낌으로 갈까요?,긍정,0
564,2025-05-20T21:53:00+09:00,User_C,그냥,부정,0
565,2025-05-20T21:53:00+09:00,User_B,좋은것 같아요,긍정,0
566,2025-05-20T21:54:00+09:00,User_C,넵 다 수정하면서 갈게요,긍정,0
567,2025-05-20T21:54:00+09:00,User_B,넵 감사합니다,긍정,0
568,2025-05-20T21:57:00+09:00,User_C,"아 그리고 앞으로 수정할때 아세톤은 AC, 증류수는 DW로 약자로 다 줄이면 좋을거같아요!",긍정,0
569,2025-05-20T21:59:00+09:00,User_B,넵,긍정,0
570,2025-05-20T22:03:00+09:00,User_A,아 뭔가,부정,0
571,2025-05-20T22:03:00+09:00,User_C,네네,긍정,0
572,2025-05-20T22:04:00+09:00,User_A,잠시만요,긍정,0
573,2025-05-20T22:04:00+09:00,User_A,아이렇게 갑시다,긍정,0
574,2025-05-20T22:05:00+09:00,User_A,위에꺼,부정,0
575,2025-05-20T22:05:00+09:00,User_A,글시,긍정,0
576,2025-05-20T22:05:00+09:00,User_A,좀만 키우는거 어떨가요,긍정,0
577,2025-05-20T22:05:00+09:00,User_C,어떤 위에꺼,부정,0
578,2025-05-20T22:05:00+09:00,User_C,키울까요,긍정,0
579,2025-05-20T22:05:00+09:00,User_C,?,긍정,0
580,2025-05-20T22:05:00+09:00,User_C,2차실험결과? 이거요,긍정,0
581,2025-05-20T22:05:00+09:00,User_A,2차 실험 결과,긍정,0
582,2025-05-20T22:06:00+09:00,User_A,네네,긍정,0
583,2025-05-20T22:06:00+09:00,User_A,이거요,긍정,0
584,2025-05-20T22:06:00+09:00,User_C,그 아래 크기는 괜찮나요?,부정,0
585,2025-05-20T22:06:00+09:00,User_A,네,긍정,0
586,2025-05-20T22:06:00+09:00,User_A,잠시만요,긍정,0
587,2025-05-20T22:06:00+09:00,User_A,23페이지,긍정,0
588,2025-05-20T22:06:00+09:00,User_A,제가 한번 해볼게요,긍정,0
589,2025-05-20T22:06:00+09:00,User_C,넵,긍정,0
590,2025-05-20T22:07:00+09:00,User_A,어떄요,긍정,0
591,2025-05-20T22:07:00+09:00,User_A,조금 내리고 글씨 키우는거,긍정,0
592,2025-05-20T22:07:00+09:00,User_C,네 지금 딱 좋은 거 같아요,긍정,0
593,2025-05-20T22:07:00+09:00,User_C,bb,긍정,0
594,2025-05-20T22:08:00+09:00,User_A,네네,긍정,0
595,2025-05-20T22:08:00+09:00,User_C,그 아래 조건은 40pt 그 옆에 우리 주제는 48pt인데,긍정,0
596,2025-05-20T22:08:00+09:00,User_C,그건 ㄱㅊ나용,긍정,1
597,2025-05-20T22:08:00+09:00,User_A,네네,긍정,0
598,2025-05-20T22:08:00+09:00,User_A,좋아요,긍정,0
599,2025-05-20T22:08:00+09:00,User_C,오케이요 수정 쏵 빠르게 할게요,긍정,0
600,2025-05-20T22:27:00+09:00,User_A,혹시,부정,0
601,2025-05-20T22:27:00+09:00,User_A,내일,긍정,0
602,2025-05-20T22:27:00+09:00,User_A,소재분석 수업 없는거 맞나요?,긍정,0
603,2025-05-20T22:27:00+09:00,User_C,저한테 물어보시는건가요?,부정,0
604,2025-05-20T22:27:00+09:00,User_C,ㅋㅋㅋㅋㅋㅋ,부정,0
605,2025-05-20T22:27:00+09:00,User_C,저 안들어요,긍정,0
606,2025-05-20T22:27:00+09:00,User_A,아무나 ㅋㅋㅋ,부정,1
607,2025-05-20T22:27:00+09:00,User_A,아하,긍정,0
608,2025-05-20T22:27:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정,0
609,2025-05-20T22:27:00+09:00,User_A,아,부정,0
610,2025-05-20T22:27:00+09:00,User_D,낼 없삼,긍정,1
611,2025-05-20T22:27:00+09:00,User_A,ㅈㄴ,부정,0
612,2025-05-20T22:27:00+09:00,User_A,피피티 만들기 싫었는데,긍정,0
613,2025-05-20T22:27:00+09:00,User_A,갑자기 힘 나네요,긍정,0
614,2025-05-20T22:27:00+09:00,User_A,ㅎ,부정,0
615,2025-05-20T22:28:00+09:00,User_C,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정,0
616,2025-05-20T22:28:00+09:00,User_C,오늘 전 밤샐게요,긍정,0
617,2025-05-20T22:28:00+09:00,User_C,ㅎ,부정,0
618,2025-05-20T22:28:00+09:00,User_A,ㅋㅋㅋ,부정,0
619,2025-05-20T22:28:00+09:00,User_A,저는 중간에 쓰윽..,부정,0
620,2025-05-20T22:28:00+09:00,User_A,ㅎㅎ,부정,0
621,2025-05-20T22:28:00+09:00,User_C,쓰읍...,긍정,0
622,2025-05-20T22:28:00+09:00,User_C,이거 뭔가 결과내는거면,긍정,0
623,2025-05-20T22:28:00+09:00,User_C,그때 User_A님 조에서 했던거처럼,부정,0
624,2025-05-20T22:29:00+09:00,User_C,뒤 배경 약간 흐리게 해놓고,부정,0
625,2025-05-20T22:29:00+09:00,User_D,아,부정,0
626,2025-05-20T22:29:00+09:00,User_C,가운데에 결론 크게 박는건어때요,긍정,0
627,2025-05-20T22:29:00+09:00,User_C,?,긍정,0
628,2025-05-20T22:29:00+09:00,User_A,좋습니다,긍정,0
629,2025-05-20T22:29:00+09:00,User_D,좋아용,긍정,0
630,2025-05-20T22:29:00+09:00,User_C,저 그건 맘에 들었어서..,긍정,0
631,2025-05-20T22:29:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
632,2025-05-20T22:29:00+09:00,User_A,ㅋㅋㅋㅋㅋ,부정,0
633,2025-05-20T22:29:00+09:00,User_C,꼭이번에 해보고싶긴했어요,긍정,0
634,2025-05-20T22:29:00+09:00,User_C,ㅋㅋ,부정,0
635,2025-05-20T22:29:00+09:00,User_A,어르신 특. 신문물 같은거에 관심 가짐,긍정,0
636,2025-05-20T22:29:00+09:00,User_A,죄송해요 농담이에요,긍정,0
637,2025-05-20T22:30:00+09:00,User_D,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정,0
638,2025-05-20T22:30:00+09:00,User_D,User_A이 오늘 생일이라,긍정,0
639,2025-05-20T22:30:00+09:00,User_C,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정,0
640,2025-05-20T22:30:00+09:00,User_D,봐주세여,긍정,0
641,2025-05-20T22:30:00+09:00,User_D,~~,긍정,0
642,2025-05-20T22:30:00+09:00,User_C,아 오늘 생일이에요?,긍정,0
643,2025-05-20T22:30:00+09:00,User_C,ㅋㅋㅋㅋ,부정,0
644,2025-05-20T22:30:00+09:00,User_A,네 ^^,긍정,0
645,2025-05-20T22:30:00+09:00,User_D,푸헷,긍정,0
646,2025-05-20T22:30:00+09:00,User_D,축하포카,긍정,0
647,2025-05-20T22:30:00+09:00,User_D,얘도 그럼 그렇게 할까여,긍정,0
